第零層,id,第一層,id,第二層,id,法規名稱,id,英文版,廢止
,,,,,,行政院公平交易委員會組織條例,J0150001,,
,,,,公平交易目,4029002,,,,
,,,,,,公平交易委員會卷宗閱覽辦法,J0150009,,
,,,,,,公平交易委員會委員會議資訊保密及公開辦法,J0150008,,
,,,,,,公平交易委員會提供政府資訊收費標準,J0150010,,
,,,,,,公平交易法,J0150002,,
,,,,,,公平交易法施行細則,J0150006,,
,,,,,,多層次傳銷事業報備及變更報備準則,J0150019,,
,,,,,,多層次傳銷保護機構設立及管理辦法,J0150020,,
,,,,,,多層次傳銷業訂定個人資料檔案安全維護計畫及業務終止後個人資料處理方法作業辦法,J0150015,,
,,,,,,多層次傳銷管理法,J0150017,,
,,,,,,多層次傳銷管理法施行細則,J0150018,,
,,,,,,多層次傳銷管理辦法,J0150003,,
,,,,,,金融控股公司結合案件審查辦法,G0380113,,
,,,,,,違反公平交易法第十條及第十四條情節重大案件之裁處罰鍰計算辦法,J0150014,,
,,,,,,聯合行為違法案件免除或減輕罰鍰實施辦法,J0150012,,
,,國家通訊傳播委員會,,,,,,,
,,,,組織目,4030001,,,,
,,,,,,有線廣播電視審議委員會審議規則,P0010003,,
,,,,,,國家通訊傳播委員會組織法,P0000008,,
,,,,,,國家通訊傳播委員會處務規程,K0010115,,
,,,,,,國家通訊傳播委員會訴願審議委員會組織規程,K0000132,,
,,,,,,國家通訊傳播委員會訴願審議委員會審議規則,K0010114,,
,,,,基本目,4030002,,,,
,,,,,,通訊傳播基本法,P0010005,,
,,,,通訊目,4030003,,,,
,,,,,,一九○○兆赫數位式低功率無線電話業務管理規則,K0060049,,
,,,,,,工業科學醫療用電波輻射性電機管理辦法,K0060014,,
,,,,,,平等接取服務管理辦法,K0060065,,
,,,,,,民用航空器無線電臺管理辦法,K0060043,,
,,,,,,有線廣播電視系統工程技術管理規則,K0060028,,
,,,,,,行動通信業務管理規則,K0060035,,
,,,,,,行動通信網路業務基地臺設置使用管理辦法,K0060089,,
,,,,,,行動寬頻業務管理規則,K0060091,,
,,,,,,低功率電波輻射性電機管理辦法,K0060026,,
,,,,,,固定通信業務管理規則,K0060050,,
,,,,,,建築物電信設備及空間設置使用管理規則,K0060040,,
,,,,,,建築物電信設備審查及審驗機構管理辦法,K0060067,,
,,,,,,計程車專用無線電臺設置使用管理辦法,K0040030,,
,,,,,,高級電信工程人員及電信工程人員資格取得與管理辦法,K0060039,,
,,,,,,專用電信設置使用及連接公共通信系統管理辦法,K0060015,,
,,,,,,第一類電信事業微波電臺設置使用管理辦法,K0060061,,
,,,,,,第一類電信事業會計制度及會計處理準則,K0060055,,
,,,,,,第一類電信事業資費管理辦法,K0060056,,
,,,,,,第二類電信事業管理規則,K0060038,,
,,,,,,第三代行動通信業務管理規則,K0060060,,
,,,,,,船舶無線電臺管理辦法,K0070041,,
,,,,,,通訊傳播事業廢棄物再利用管理辦法,K0060090,,
,,,,,,無線寬頻接取業務管理規則,K0060080,,
,,,,,,無線廣播電視電臺設置使用管理辦法,K0060017,,
,,,,,,業餘無線電管理辦法,K0060032,,
,,,,,,號碼可攜服務管理辦法,K0060070,,
,,,,,,電波監理業務管理辦法,K0060013,,
,,,,,,電信工程業管理規則,K0060083,,
,,,,,,電信事業用戶查詢通信紀錄作業辦法,K0060075,,
,,,,,,電信事業處理有關機關（構）查詢電信使用者資料實施辦法,K0060051,,
,,,,,,電信事業處理有關機關查詢電信通信紀錄實施辦法,K0060030,,
,,,,,,電信事業網路互連管理辦法,K0060029,,
,,,,,,電信法,K0060001,,
,,,,,,電信終端設備審驗辦法,K0060033,,
,,,,,,電信終端設備驗證機構管理辦法,K0060068,,
,,,,,,電信普及服務管理辦法,K0060059,,
,,,,,,電信號碼管理辦法,K0060066,,
,,,,,,電信管制射頻器材管理辦法,K0060048,,
,,,,,,電信管制射頻器材審驗辦法,K0060036,,
,,,,,,電信管制射頻器材驗證機構管理辦法,K0060069,,
,,,,,,電信線路遷移費用及電信設備損壞賠償負擔辦法,K0060062,,
,,,,,,電視增力機變頻機及社區共同天線電視設備設立辦法,K0060016,,
,,,,,,網際網路位址及網域名稱註冊管理業務監督及輔導辦法,K0060064,,
,,,,,,廣播電視業者設置地球電臺管理辦法,K0060031,,
,,,,,,廣播電視節目中繼電臺設置使用管理辦法,K0060052,,
,,,,,,衛星通信業務管理規則,K0060046,,
,,,,,,衛星廣播電視工程技術管理辦法,P0050015,,
,,,,,,學校實習無線廣播電臺設置使用管理辦法,K0060034,,
,,,,,,學術教育或專為網路研發實驗目的之電信網路設置使用管理辦法,K0060063,,
,,,,,,學術試驗無線電臺管理辦法,K0060037,,
,,,,傳播目,4030004,,,,
,,,,,,有線電視節目播送系統管理辦法,P0050009,,
,,,,,,有線廣播電視系統經營者天然災害及緊急事故應變辦法,P0050012,,
,,,,,,有線廣播電視系統經營者會計制度及其標準程式準則,P0050027,,
,,,,,,有線廣播電視事業發展基金收支保管及運用辦法,P0050019,,
,,,,,,有線廣播電視法,P0050008,,
,,,,,,有線廣播電視法施行細則,P0050010,,
,,,,,,有線廣播電視廣告製播標準,P0050011,,
,,,,,,電視事業申請換發執照辦法,K0060092,,
,,,,,,電視節目分級處理辦法,P0050016,,
,,,,,,廣播事業申請換發執照辦法,K0060093,,
,,,,,,廣播電視事業負責人與從業人員管理規則,P0050003,,
,,,,,,廣播電視法,P0050001,,
,,,,,,廣播電視法施行細則,P0050002,,
,,,,,,廣播電視廣告內容審查標準,P0050006,,
,,,,,,衛星廣播電視法,P0050013,,
,,,,,,衛星廣播電視法施行細則,P0050014,,
,,,,,,衛星廣播電視廣告製播標準,P0050024,,
,,,,收費標準目,4030005,,,,
,,,,,,「電信終端設備審驗費」收費標準,K0060058,,
,,,,,,八十七年度有線電視節目播送系統收費標準,P0050028,,
,,,,,,八十八年度有線電視節目播送系統收費標準,P0050029,,
,,,,,,公眾電信規費收費標準,K0060073,,
,,,,,,申請許可設立調頻廣播電臺審查費收費標準,P0050023,,
,,,,,,申請經營有線廣播電視業務規費收費標準,P0050020,,
,,,,,,申請經營數位廣播業務規費收費標準,P0050022,,
,,,,,,有線廣播電視系統經營者收費標準,P0050018,,
,,,,,,低功率射頻電機規費收費標準,K0060071,,
,,,,,,建築物電信設備及其空間規費收費標準,K0060074,,
,,,,,,特殊電信號碼使用費收費標準,K0060087,,
,,,,,,配合執行機關至第一類電信業者機房執行個案臨時監察之收費標準,K0060072,,
,,,,,,國家通訊傳播委員會提供資訊及閱覽卷宗收費標準,K0010120,,
,,,,,,專用電信業務規費收費標準,K0060076,,
,,,,,,第一類電信事業特許費收費標準,K0060082,,
,,,,,,第二類電信事業許可費收費標準,K0060077,,
,,,,,,無線電頻率使用費收費標準,K0060081,,
,,,,,,電信工程業證照費收費標準,K0060084,,
,,,,,,電信終端設備規費收費標準,K0060078,,
,,,,,,電信業及傳播業受理當事人查詢或請求閱覽個人資料或製給複製本收費標準,K0060088,,
,,,,,,電信管制射頻器材經營許可及進口許可規費收費標準,K0060079,,
,,,,,,廣播電視業者設置電臺規費收費標準,K0060086,,
,,,,,,衛星廣播電視事業及境外衛星廣播電視事業業務規費收費標準,K0060085,,
,,,,法制業務目,4030006,NULL,,,
,,,,秘書業務目,4030007,NULL,,,
,,,,人事業務目,4030008,,,,
,,,,,,國家通訊傳播委員會公務人員交代條例施行細則,K0060094,,
,,,,主計業務目,4030009,,,,
,,,,,,通訊傳播監督管理基金收支保管及運用辦法,K0010129,,
,,,,資訊業務目,4030010,,,,
,,,,,,各級政府機關機構與學校網站無障礙化檢測及認證標章核發辦法,K0060095,,
,,,,其他目,4030011,NULL,,,
,,飛航安全調查委員會,,,,,,,
,,,,組織目,4031001,,,,
,,,,,,飛航安全調查委員會組織法,K0000146,,
,,,,,,飛航安全調查委員會處務規程,K0000148,,
,,,,航空目,4031002,,,,
,,,,,,民用航空器及公務航空器飛航事故調查作業處理規則,K0090053,,
,,,,,,飛航事故調查法,K0090057,,
,,,,,,超輕型載具飛航事故調查作業處理規則,K0090054,,
,,臺灣省政府,,,,,,,
,,,,組織目,4032001,,,,
,,,,,,臺灣省各區車輛行車事故鑑定委員會組織規程（96.01.16訂定）,A0040020,,
,,,,,,臺灣省政府及所屬各機關公務人員交代條例施行細則,A0040022,,
,,,,,,臺灣省政府組織規程（95.09.11訂定）,A0040019,,
,,,,通用目,4032002,,,,
,,,,,,?臺灣省車輛行車事故鑑定及覆議規費收費辦法,A0040021,,
,,,,,,臺灣省政府及所屬機關提供政府資訊收費標準,A0040018,,
立法,05000000,,,,,,,,
,,,,,,三一九槍擊事件真相調查特別委員會條例,A0010030,,
,,,,,,立法委員互選院長副院長投票及開票辦法,A0020066,,
,,,,,,立法委員互選院長副院長辦法,A0020053,,
,,,,,,立法委員行使職權保護辦法,A0020065,,
,,,,,,立法委員行為法,A0020064,,
,,,,,,立法院工友工作規則,A0030151,,
,,,,,,立法院公報指導委員會組織規程,A0010048,,
,,,,,,立法院公報發行辦法,A0030137,,
,,,,,,立法院各委員會召集委員選舉辦法,A0020054,,
,,,,,,立法院各委員會組織法,A0010043,,
,,,,,,立法院各委員會會議室規則,A0020061,,
,,,,,,立法院各委員會辦事通則,A0020057,,
,,,,,,立法院卸任院長副院長禮遇辦法,A0030141,,
,,,,,,立法院委員研究會館使用與管理辦法,A0030140,,
,,,,,,立法院委員國外考察旅費報銷辦法,A0030148,,
,,,,,,立法院法律案專輯發行辦法,A0030138,,
,,,,,,立法院政黨黨團辦公室設置辦法,A0010050,,
,,,,,,立法院紀律委員會組織規程,A0010045,,
,,,,,,立法院修憲委員會組織規程,A0010049,,
,,,,,,立法院退卸職委員禮遇辦法,A0030142,,
,,,,,,立法院國會外交事務經費使用暫行辦法,A0030147,,
,,,,,,立法院採訪規則,A0030152,,
,,,,,,立法院組織法,A0010044,,
,,,,,,立法院處務規程,A0020056,,
,,,,,,立法院程序委員會組織規程,A0010046,,
,,,,,,立法院會場樓上來賓記者旁聽席位使用管理辦法,A0030146,,
,,,,,,立法院會議旁聽規則,A0030145,,
,,,,,,立法院會議錄影錄音管理規則,A0030139,,
,,,,,,立法院會議議事文書印製辦法,A0030136,,
,,,,,,立法院經費稽核委員會組織規程,A0010047,,
,,,,,,立法院維護安全實施辦法,A0030144,,
,,,,,,立法院邀請學者專家出席會議支給出席費標準,A0030149,,
,,,,,,立法院點名表決辦法,A0020067,,
,,,,,,立法院職員考勤規則,A0030150,,
,,,,,,立法院職權行使法,A0020058,,
,,,,,,立法院議事規則,A0020059,,
,,,,,,立法院議案審議資料處理及參閱辦法,A0030135,,
,,,,,,立法院議場規則,A0020060,,
,,,,,,立法院警衛勤務規則,A0030143,,
,,,,,,無黨籍及少數黨團委員參加常設委員會抽籤辦法,A0020068,,
,,,,,,黨團所屬委員參加常設委員會抽籤辦法,A0020069,,
司法,,,,,,,,,
,,院本部,,,,,,,
,,,,組織目,06001001,,,,
,,,,,,公務員懲戒委員會組織法,A0010056,,
,,,,,,少年及家事法院組織法,A0010100,,
,,,,,,少年及家事法院處務規程,A0020160,,
,,,,,,司法院及所屬機關訴願審議委員會組織規程,A0010062,,
,,,,,,司法院司法人員研習所處務規程,A0010059,,
,,,,,,司法院法規研究委員會組織規程,A0010052,,
,,,,,,司法院組織法,A0010051,,
,,,,,,司法院處務規程,A0020070,,
,,,,,,司法院會議規則,A0020075,,
,,,,,,地方法院及其分院處務規程,A0020074,,
,,,,,,行政法院組織法,A0010055,,
,,,,,,法官評鑑委員會組織規程,A0010105,,
,,,,,,法官學院組織法,A0010058,,
,,,,,,法官學院處務規程,A0020172,,
,,,,,,法院組織法,A0010053,,
,,,,,,高等行政法院處務規程,A0010061,,
,,,,,,高等法院及其分院處務規程,A0020073,,
,,,,,,最高行政法院處務規程,A0010060,,
,,,,,,最高法院處務規程,A0020093,,
,,,,,,最高法院設置分庭條例,A0010054,,
,,,,,,智慧財產法院組織法,A0010090,,
,,,,,,智慧財產法院處務規程,A0030229,,
,,,,釋憲目,06001002,,,,
,,,,,,司法院大法官自律實施辦法,A0030258,,
,,,,,,司法院大法官服制規則,A0030167,,
,,,,,,司法院大法官審理案件法,A0030159,,
,,,,,,司法院大法官審理案件法施行細則,A0030160,,
,,,,,,憲法法庭席位布置規則,A0030166,,
,,,,,,憲法法庭審理規則,A0030165,,
,,,,民事目,06001003,,,,
,,,,,,小額訴訟表格化訴狀及判決格式規則,B0010025,,
,,,,,,公益社團法人財團法人提起不作為訴訟許可及監督辦法,B0010038,,
,,,,,,公證文書簿冊保存及銷燬規則,A0030180,,
,,,,,,公證法,B0010010,,
,,,,,,公證法施行細則,B0010011,,
,,,,,,司法院及所屬機關提供政府資訊收費標準,A0030214,,
,,,,,,未繼承登記不動產辦理強制執行聯繫辦法,B0010024,,
,,,,,,民刑事訴訟卷宗滅失案件處理法,B0010015,,
,,,,,,民事小額事件彈性期日規則,B0010029,,
,,,,,,民事事件委任非律師為訴訟代理人許可準則,B0010032,,
,,,,,,民事訴訟文書傳真及電子傳送作業辦法,B0010026,,
,,,,,,民事訴訟法,B0010001,,
,,,,,,民事訴訟法施行法,B0010002,,
,,,,,,民事訴訟書狀規則,B0010027,,
,,,,,,民事閱卷規則,B0010035,,
,,,,,,民間公證人交接規則,A0030184,,
,,,,,,民間公證人監督辦法,A0030183,,
,,,,,,民間公證人遴選、研習及任免辦法,A0030181,,
,,,,,,民間公證人懲戒程序規則,A0030182,,
,,,,,,同一地方法院或分院及其簡易庭受理非訟事件事務分配辦法,B0010039,,
,,,,,,同一地方法院適用簡易程序審理事件事務分配辦法,B0010040,,
,,,,,,各級法院辦理民事事件遠距訊問作業辦法,B0010033,,
,,,,,,更生債務人申請直轄市或縣市政府協助作成更生方案辦法,I0050030,,
,,,,,,法人及夫妻財產制契約登記規則,B0010017,,
,,,,,,法官助理遴聘訓練業務管理及考核辦法,A0020143,,
,,,,,,法院移付鄉鎮市調解委員會調解辦法,A0030235,,
,,,,,,法院設置調解委員辦法,A0030173,,
,,,,,,法院訴訟當事人在途期間標準,B0010020,,
,,,,,,法院辦理民事事件提解費用徵收標準,B0010060,,
,,,,,,法院辦理民事事件訴訟文書之影印攝影抄錄及翻譯費徵收標準,B0010034,,
,,,,,,法院辦理民事事件調解委員日費旅費及報酬支給標準,A0030187,,
,,,,,,法院辦理民事事件證人鑑定人日費旅費及鑑定費支給標準,B0010021,,
,,,,,,法院辦理消費者債務清理條例事件選任法人為監督人管理人辦法,B0010046,,
,,,,,,法院辦理強制執行程序必要費用徵收標準,B0010044,,
,,,,,,法院選任律師及第三審律師酬金核定支給標準,B0010037,,
,,,,,,非訟事件法,B0010008,,
,,,,,,非訟事件法施行細則,B0010009,,
,,,,,,消費者債務清理條例,B0010042,,
,,,,,,消費者債務清理條例施行細則,B0010045,,
,,,,,,涉外民事法律適用法,B0000007,,
,,,,,,破產法,B0010006,,
,,,,,,破產法施行法,B0010007,,
,,,,,,強制執行法,B0010004,,
,,,,,,第三審法院為無資力人選任律師為訴訟代理人辦法,B0010036,,
,,,,,,提存法,B0010012,,
,,,,,,提存法施行細則,B0010013,,
,,,,,,郵務機構送達訴訟文書實施辦法,I0030010,,
,,,,,,集中保管有價證券之提存及其償還金替代證券孳息代為受取辦法,B0010047,,
,,,,,,督促程序使用電腦或其他科技設備作業辦法,B0010041,,
,,,,,,福建高等法院金門分院民事訴訟、強制執行費用提高徵收額數標準,B0010059,,
,,,,,,管收所規則,B0010028,,
,,,,,,管收條例,B0010005,,
,,,,,,臺灣高等法院民事訴訟、強制執行費用提高徵收額數標準,B0010054,,
,,,,,,駐外領務人員辦理公證事務辦法,E0010021,,
,,,,刑事目,06001004,,,,
